salaryID,yearsatcompany,totalyearlycompensation,basesalary,stockgrantvalue,bonus
33924,6,250000,126000,124000,0
33925,4,120000,120000,0,0
33926,0,170000,135000,27000,8000
33927,6,130000,115000,0,15000
33928,5,13000,6000,1000,6000
33929,2,116000,111000,0,5000
33930,0,189000,135000,38000,16000
33931,0,177000,130000,34000,13000
33932,3,189000,161000,10000,18000
33933,7,263000,186000,45000,32000
33934,2,168000,138000,17000,14000
33935,3,300000,155000,145000,0
33936,9,96000,80000,4000,12000
33937,0,160000,113000,31000,16000
33938,7,254000,144000,110000,0
33939,1,135000,125000,0,10000
33940,14,398000,213000,143000,43000
33941,0,180000,126000,40000,13000
33942,3,145000,130000,0,15000
33943,10,165000,150000,0,15000
33944,0,258000,170000,50000,38000
33945,0,175000,141000,34000,0
33946,0,251000,175000,50000,26000
33947,0,295000,200000,55000,40000
33948,0,270000,175000,69000,26000
33949,0,170000,120000,20000,30000
33950,3,361000,181000,150000,30000
33951,2,90000,86000,0,3000
33952,3,425000,195000,200000,30000
33953,2,96000,96000,0,4000
33954,2,237000,185000,20000,32000
33955,0,135000,100000,17000,17000
33956,0,480000,220000,205000,55000
33957,2,125000,110000,0,15000
33958,2,225000,180000,0,45000
33959,2,188000,141000,47000,0
33960,1,90000,85000,0,5000
33961,2,169000,117000,34000,19000
33962,2,315000,210000,50000,55000
33963,10,328000,190000,100000,38000
33964,1,247000,170000,60000,17000
33965,4,110000,100000,5000,5000
33966,3,126000,115000,0,12000
33967,0,156000,120000,16000,20000
33968,0,380000,200000,150000,30000
33969,5,610000,240000,320000,50000
33970,2,366000,193000,143000,30000
33971,6,310000,150000,125000,35000
33972,2,580000,280000,0,300000
33973,1,10000,10000,0,0
33974,1,138000,100000,5000,33000
33975,2,54000,48000,0,6000
33976,0,265000,165000,75000,24000
33977,5,113000,113000,0,0
33978,0,160000,142000,0,18000
33979,1,90000,85000,0,5000
33980,2,150000,150000,0,0
33981,5,240000,150000,90000,0
33982,3,165000,145000,0,20000
33983,3,170000,142000,0,28000
33984,0,93000,77000,0,16000
33985,6,199000,129000,11000,60000
33986,1,180000,107000,63000,11000
33987,0,153000,111000,30000,13000
33988,0,205000,140000,45000,20000
33989,1,260000,180000,80000,0
33990,4,325000,155000,150000,20000
33991,2,117000,93000,3000,19000
33992,1,159000,130000,14000,15000
33993,3,143000,143000,0,5000
33994,2,170000,150000,0,20000
33995,5,308000,162000,99000,47000
33996,0,84000,79000,0,5000
33997,0,134000,119000,0,15000
33998,1,223000,160000,50000,13000
33999,1,130000,110000,0,22000
34000,1,290000,160000,130000,0
34001,6,180000,150000,13000,17000
34002,6,308000,208000,0,100000
34003,4,405000,175000,230000,0
34004,20,170000,150000,0,20000
34005,3,250000,150000,75000,25000
34006,2,107000,107000,0,0
34007,13,201000,181000,0,20000
34008,0,180000,110000,50000,20000
34009,3,151000,124000,12000,15000
34010,10,290000,180000,90000,20000
34011,1,190000,150000,10000,30000
34012,0,452000,430000,22000,0
34013,1,100000,100000,0,0
34014,3,670000,640000,30000,0
34015,1,104000,90000,0,14000
34016,1,240000,140000,75000,25000
34017,5,220000,170000,25000,25000
34018,1,143000,108000,15000,20000
34019,0,131000,125000,0,6000
34020,3,300000,160000,105000,35000
34021,8,136000,118000,6000,12000
34022,0,419000,225000,194000,0
34023,1,133000,112000,10000,11000
34024,3,241000,153000,73000,16000
34025,4,333000,187000,105000,41000
34026,16,320000,205000,75000,40000
34027,2,277000,142000,113000,23000
34028,4,92000,42000,0,50000
34029,3,171000,145000,16000,10000
34030,4,250000,120000,110000,20000
34031,0,370000,185000,75000,110000
34032,1,270000,210000,60000,0
34033,10,350000,220000,130000,0
34034,2,108000,76000,0,32000
34035,2,307000,217000,90000,0
34036,9,230000,170000,30000,31000
34037,3,195000,144000,51000,0
34038,0,160000,111000,24000,25000
34039,1,152000,115000,25000,12000
34040,14,302000,182000,80000,40000
34041,1,125000,100000,0,25000
34042,0,190000,165000,25000,0
34043,4,150000,119000,20000,12000
34044,1,105000,93000,12000,0
34045,1,28000,24000,4000,0
34046,0,186000,126000,40000,20000
34047,1,173000,129000,30000,14000
34048,6,151000,140000,0,11000
34049,2,180000,140000,3000,37000
34050,3,177000,133000,31000,13000
34051,2,287000,150000,21000,116000
34052,1,174000,109000,40000,25000
34053,4,151000,105000,25000,21000
34054,2,158000,125000,20000,13000
34055,1,189000,160000,16000,13000
34056,0,435000,415000,21000,0
34057,1,179000,120000,40000,19000
34058,0,138000,116000,22000,0
34059,11,550000,240000,240000,70000
34060,2,160000,100000,60000,0
34061,0,230000,140000,67000,23000
34062,5,350000,209000,120000,26000
34063,17,300000,180000,50000,70000
34064,0,101000,96000,0,5000
34065,1,135000,89000,47000,0
34066,3,153000,130000,10000,13000
34067,0,70000,68000,0,2000
34068,2,350000,200000,120000,30000
34069,8,101000,90000,1000,10000
34070,1,157000,108000,34000,15000
34071,9,150000,150000,0,0
34072,0,212000,155000,32000,25000
34073,6,168000,158000,0,10000
34074,1,175000,164000,0,11000
34075,2,230000,200000,0,30000
34076,3,85000,80000,0,5000
34077,1,172000,172000,0,0
34078,1,450000,420000,0,35000
34079,4,270000,162000,92000,16000
34080,0,178000,130000,25000,23000
34081,3,18000,16000,0,2000
34082,0,155000,155000,2000,0
34083,2,252000,252000,0,0
34084,0,272000,178000,63000,32000
34085,3,45000,45000,0,0
34086,3,179000,155000,0,23000
34087,1,90000,88000,0,2000
34088,25,185000,161000,0,25000
34089,0,201000,137000,50000,14000
34090,5,420000,216000,160000,44000
34091,2,173000,155000,18000,0
34092,0,174000,140000,18000,17000
34093,0,290000,195000,75000,20000
34094,6,41000,41000,0,0
34095,0,335000,185000,150000,0
34096,5,473000,450000,23000,0
34097,0,155000,145000,0,10000
34098,4,134000,134000,0,0
34099,0,400000,160000,120000,120000
34100,0,224000,135000,54000,35000
34101,5,190000,150000,10000,30000
34102,4,165000,125000,20000,22000
34103,7,420000,400000,20000,0
34104,4,20000,17000,1000,1000
34105,3,159000,127000,32000,0
34106,2,149000,121000,28000,0
34107,1,163000,132000,15000,16000
34108,0,210000,120000,30000,60000
34109,5,148000,126000,12000,10000
34110,0,142000,106000,32000,6000
34111,4,378000,159000,190000,32000
34112,0,80000,77000,0,3000
34113,0,140000,111000,18000,12000
34114,0,275000,160000,100000,15000
34115,0,304000,185000,100000,19000
34116,0,27000,18000,0,8000
34117,1,120000,110000,0,10000
34118,1,99000,85000,0,14000
34119,1,80000,80000,0,0
34120,2,163000,126000,20000,17000
34121,1,145000,125000,20000,0
34122,0,95000,65000,5000,25000
34123,6,660000,225000,375000,60000
34124,1,88000,88000,0,0
34125,0,295000,165000,105000,25000
34126,8,160000,115000,30000,15000
34127,4,81000,75000,0,6000
34128,7,207000,170000,20000,17000
34129,13,175000,160000,0,15000
34130,4,93000,87000,2000,8000
34131,1,50000,50000,0,0
34132,1,219000,131000,75000,13000
34133,2,266000,186000,80000,0
34134,0,130000,118000,0,12000
34135,1,126000,84000,0,42000
34136,1,135000,90000,0,45000
34137,3,800000,250000,500000,50000
34138,2,93000,90000,0,3000
34139,0,236000,143000,72000,22000
34140,2,96000,94000,0,2000
34141,2,190000,130000,50000,10000
34142,2,206000,136000,40000,27000
34143,2,205000,170000,35000,0
34144,3,180000,140000,30000,10000
34145,7,78000,73000,0,5000
34146,4,185000,170000,0,15000
34147,1,285000,247000,0,38000
34148,0,87000,79000,0,5000
34149,1,240000,200000,38000,1000
34150,2,214000,166000,24000,24000
34151,4,765000,305000,430000,30000
34152,0,68000,68000,0,5000
34153,0,184000,129000,25000,30000
34154,0,151000,126000,15000,10000
34155,2,200000,130000,50000,20000
34156,0,132000,122000,0,5000
34157,0,170000,126000,25000,19000
34158,6,301000,156000,125000,20000
34159,6,146000,138000,8000,0
34160,3,117000,105000,0,12000
34161,1,108000,90000,13000,5000
34162,3,240000,160000,40000,40000
34163,5,260000,180000,65000,15000
34164,2,212000,152000,48000,12000
34165,2,216000,160000,40000,16000
34166,1,115000,115000,0,0
34167,3,220000,180000,0,40000
34168,8,205000,205000,0,0
34169,2,158000,145000,0,13000
34170,1,230000,150000,51000,30000
34171,2,105000,97000,0,8000
34172,0,136000,110000,15000,11000
34173,20,230000,150000,50000,30000
34174,3,51000,51000,0,0
34175,1,380000,200000,150000,30000
34176,5,400000,233000,117000,50000
34177,0,199000,135000,44000,20000
34178,4,160000,145000,0,15000
34179,15,169000,121000,12000,36000
34180,2,215000,151000,0,65000
34181,0,120000,91000,20000,9000
34182,3,130000,100000,0,30000
34183,2,318000,188000,100000,30000
34184,4,143000,131000,0,12000
34185,3,653000,265000,350000,43000
34186,1,120000,100000,0,20000
34187,2,205000,158000,0,47000
34188,0,170000,150000,0,20000
34189,3,162000,149000,0,13000
34190,3,321000,165000,136000,20000
34191,2,11000,10000,0,1000
34192,2,284000,160000,108000,16000
34193,2,205000,120000,75000,10000
34194,0,280000,160000,95000,25000
34195,5,175000,160000,0,15000
34196,0,203000,151000,30000,23000
34197,2,180000,100000,60000,20000
34198,4,185000,145000,32000,8000
34199,3,400000,265000,57000,79000
34200,1,80000,75000,0,5000
34201,1,129000,118000,0,11000
34202,2,118000,118000,0,0
34203,9,205000,185000,0,20000
34204,0,594000,245000,300000,49000
34205,0,448000,240000,160000,48000
34206,4,93000,93000,0,0
34207,0,235000,175000,10000,50000
34208,0,152000,111000,30000,11000
34209,1,210000,167000,10000,33000
34210,3,122000,108000,0,14000
34211,2,255000,157000,51000,47000
34212,5,210000,170000,20000,20000
34213,0,334000,185000,81000,68000
34214,2,373000,173000,200000,0
34215,0,140000,101000,23000,15000
34216,2,143000,143000,0,0
34217,2,210000,160000,25000,25000
34218,0,196000,111000,60000,25000
34219,1,90000,70000,10000,10000
34220,3,363000,190000,143000,30000
34221,0,120000,86000,20000,13000
34222,0,89000,81000,0,8000
34223,0,102000,92000,0,10000
34224,0,110000,100000,0,10000
34225,0,115000,100000,15000,0
34226,10,527000,245000,209000,73000
34227,3,150000,127000,0,23000
34228,0,210000,150000,0,60000
34229,0,219000,135000,44000,40000
34230,1,214000,158000,33000,23000
34231,4,625000,240000,145000,240000
34232,5,380000,187000,160000,35000
34233,6,315000,180000,30000,100000
34234,1,173000,128000,25000,20000
34235,0,200000,165000,35000,0
34236,0,170000,150000,0,20000
34237,3,500000,200000,225000,75000
34238,0,325000,225000,100000,0
34239,3,203000,144000,59000,0
34240,2,717000,290000,340000,87000
34241,5,223000,170000,36000,17000
34242,3,209000,154000,3000,55000
34243,2,500000,225000,220000,50000
34244,5,100000,50000,0,50000
34245,1,345000,160000,25000,160000
34246,0,265000,180000,0,85000
34247,4,370000,160000,210000,0
34248,1,230000,175000,55000,0
34249,1,120000,120000,0,0
34250,2,167000,135000,15000,17000
34251,3,235000,144000,91000,0
34252,0,525000,260000,265000,0
34253,0,53000,48000,5000,0
34254,4,200000,175000,25000,0
34255,1,80000,75000,0,5000
34256,2,490000,185000,270000,40000
34257,1,200000,147000,39000,15000
34258,0,361000,175000,104000,83000
34259,5,300000,156000,144000,0
34260,0,118000,100000,18000,0
34261,0,164000,134000,10000,20000
34262,5,425000,215000,180000,30000
34263,1,203000,170000,15000,18000
34264,2,160000,135000,10000,15000
34265,0,180000,111000,30000,40000
34266,3,165000,146000,19000,0
34267,6,296000,173000,33000,90000
34268,7,165000,165000,0,0
34269,3,135000,95000,26000,10000
34270,0,90000,85000,0,5000
34271,7,85000,85000,0,0
34272,2,223000,155000,63000,0
34273,0,135000,100000,25000,10000
34274,2,158000,109000,50000,0
34275,0,260000,180000,80000,0
34276,0,230000,135000,65000,30000
34277,0,170000,126000,25000,19000
34278,1,253000,195000,25000,33000
34279,0,156000,117000,22000,18000
34280,5,175000,140000,15000,20000
34281,5,345000,195000,150000,0
34282,6,205000,160000,5000,40000
34283,1,240000,175000,40000,25000
34284,1,181000,144000,22000,15000
34285,1,180000,180000,0,0
34286,4,380000,230000,115000,35000
34287,2,30000,18000,3000,8000
34288,0,300000,184000,100000,18000
34289,1,160000,120000,29000,11000
34290,0,113000,75000,38000,0
34291,3,235000,160000,72000,3000
34292,0,292000,187000,75000,30000
34293,3,265000,175000,40000,50000
34294,5,225000,180000,0,40000
34295,2,276000,210000,32000,34000
34296,0,180000,120000,40000,20000
34297,3,218000,180000,20000,18000
34298,5,193000,156000,15000,22000
34299,2,330000,180000,132000,18000
34300,15,210000,190000,0,20000
34301,8,137000,129000,0,8000
34302,4,250000,190000,30000,30000
34303,0,60000,60000,0,0
34304,1,310000,175000,100000,35000
34305,1,100000,75000,3000,25000
34306,1,265000,165000,65000,35000
34307,7,134000,130000,4000,0
34308,2,25000,22000,0,1000
34309,0,224000,135000,54000,35000
34310,2,209000,155000,54000,0
34311,0,230000,165000,45000,17000
34312,3,64000,64000,0,0
34313,2,183000,142000,30000,11000
34314,6,197000,147000,50000,0
34315,8,290000,168000,90000,32000
34316,0,166000,129000,20000,17000
34317,0,160000,110000,40000,10000
34318,1,185000,145000,15000,25000
34319,14,310000,180000,95000,35000
34320,0,80000,43000,11000,27000
34321,2,98000,98000,0,0
34322,2,126000,72000,32000,18000
34323,6,163000,133000,15000,15000
34324,3,371000,167000,204000,0
34325,1,24000,20000,0,5000
34326,0,405000,290000,115000,0
34327,0,144000,120000,12000,12000
34328,0,81000,79000,0,2000
34329,0,64000,64000,0,0
34330,0,84000,56000,22000,6000
34331,0,220000,145000,25000,50000
34332,0,74000,74000,0,3000
34333,2,30000,22000,8000,0
34334,1,250000,200000,25000,20000
34335,1,182000,132000,20000,30000
34336,3,937000,290000,560000,87000
34337,4,103000,103000,0,2000
34338,4,200000,150000,50000,0
34339,6,237000,179000,32000,26000
34340,5,290000,170000,0,120000
34341,3,73000,38000,35000,0
34342,5,230000,170000,40000,15000
34343,1,46000,34000,4000,8000
34344,2,186000,130000,46000,10000
34345,0,476000,233000,175000,68000
34346,6,168000,125000,0,43000
34347,6,201000,162000,15000,24000
34348,0,350000,185000,165000,0
34349,2,195000,170000,10000,15000
34350,2,94000,94000,0,0
34351,1,255000,162000,69000,24000
34352,3,200000,160000,0,40000
34353,6,675000,220000,380000,75000
34354,2,128000,95000,33000,0
34355,4,160000,70000,0,90000
34356,0,101000,84000,12000,6000
34357,0,180000,150000,0,30000
34358,3,420000,350000,50000,25000
34359,8,184000,154000,15000,15000
34360,0,158000,113000,25000,20000
34361,3,300000,157000,23000,120000
34362,7,339000,176000,130000,33000
34363,2,155000,125000,15000,15000
34364,0,141000,75000,26000,40000
34365,0,60000,37000,18000,6000
34366,1,155000,130000,13000,13000
34367,2,246000,160000,70000,16000
34368,1,80000,80000,0,4000
34369,14,260000,185000,50000,25000
34370,2,120000,100000,10000,10000
34371,1,83000,83000,0,0
34372,1,107000,77000,0,29000
34373,0,10000,10000,0,0
34374,1,155000,148000,0,7000
34375,1,220000,155000,38000,26000
34376,0,155000,110000,20000,25000
34377,3,180000,140000,30000,10000
34378,5,30000,21000,7000,2000
34379,5,195000,167000,5000,25000
34380,11,224000,159000,45000,20000
34381,0,165000,120000,30000,15000
34382,2,38000,29000,6000,3000
34383,0,154000,116000,23000,15000
34384,0,77000,70000,1000,6000
34385,0,211000,140000,50000,21000
34386,0,275000,170000,75000,30000
34387,0,150000,130000,0,20000
34388,1,180000,100000,45000,35000
34389,4,125000,110000,0,15000
34390,0,333000,175000,108000,50000
34391,8,200000,150000,0,50000
34392,0,121000,116000,0,6000
34393,3,156000,125000,11000,20000
34394,1,129000,110000,6000,13000
34395,0,121000,110000,0,11000
34396,4,150000,150000,0,0
34397,1,158000,130000,22000,6000
34398,1,230000,180000,50000,0
34399,0,160000,110000,30000,20000
34400,1,80000,75000,0,5000
34401,3,210000,155000,40000,15000
34402,1,107000,105000,0,2000
34403,0,64000,64000,0,4000
34404,0,213000,170000,43000,0
34405,0,164000,129000,20000,15000
34406,4,185000,155000,0,30000
34407,1,191000,191000,0,0
34408,3,235000,160000,75000,0
34409,12,130000,130000,0,0
34410,10,233000,174000,29000,31000
34411,0,363000,160000,110000,93000
34412,3,150000,120000,20000,10000
34413,2,132000,115000,0,22000
34414,6,270000,175000,60000,35000
34415,1,191000,164000,0,27000
34416,1,190000,130000,50000,10000
34417,12,270000,170000,70000,30000
34418,5,325000,175000,150000,0
34419,10,500000,240000,210000,50000
34420,1,110000,100000,0,10000
34421,3,150000,140000,0,7000
34422,2,277000,185000,65000,27000
34423,0,315000,190000,97000,29000
34424,8,155000,135000,0,20000
34425,1,355000,200000,125000,30000
34426,5,118000,118000,0,0
34427,0,85000,70000,0,15000
34428,11,250000,190000,32000,30000
34429,2,155000,120000,28000,8000
34430,8,225000,175000,0,53000
34431,2,120000,120000,0,0
34432,2,270000,160000,90000,20000
34433,3,292000,160000,108000,24000
34434,3,115000,111000,4000,0
34435,3,90000,80000,5000,5000
34436,0,164000,124000,28000,12000
34437,4,233000,174000,29000,30000
34438,2,151000,131000,7000,17000
34439,0,238000,180000,40000,18000
34440,0,210000,175000,30000,0
34441,1,176000,130000,33000,13000
34442,7,183000,123000,60000,0
34443,2,270000,180000,65000,25000
34444,3,1050000,250000,800000,0
34445,9,220000,180000,0,40000
34446,0,172000,130000,27000,15000
34447,0,130000,95000,30000,3000
34448,8,240000,195000,20000,25000
34449,6,210000,165000,20000,25000
34450,2,135000,125000,10000,0
34451,3,397000,198000,165000,30000
34452,3,134000,114000,10000,10000
34453,0,155000,140000,0,15000
34454,3,190000,139000,35000,16000
34455,2,390000,180000,180000,30000
34456,5,60000,60000,0,0
34457,4,530000,240000,280000,10000
34458,4,115000,115000,0,0
34459,2,250000,89000,73000,89000
34460,0,425000,175000,150000,100000
34461,2,123000,117000,0,6000
34462,4,312000,195000,80000,37000
34463,4,312000,195000,80000,37000
34464,2,84000,84000,0,0
34465,0,68000,68000,0,0
34466,5,315000,210000,75000,30000
34467,4,240000,145000,95000,0
34468,1,167000,143000,0,25000
34469,1,125000,125000,0,0
34470,3,122000,94000,13000,15000
34471,0,83000,83000,0,0
34472,1,125000,120000,0,5000
34473,1,265000,183000,60000,22000
34474,0,288000,170000,101000,17000
34475,5,390000,190000,160000,40000
34476,2,82000,48000,22000,8000
34477,6,300000,160000,140000,0
34478,9,165000,138000,5000,19000
34479,1,159000,125000,34000,0
34480,3,66000,41000,25000,0
34481,3,25000,22000,0,3000
34482,0,220000,155000,40000,25000
34483,1,75000,75000,0,0
34484,2,450000,250000,0,200000
34485,5,143000,137000,5000,2000
34486,2,99000,91000,0,8000
34487,0,120000,99000,12000,8000
34488,2,61000,45000,8000,8000
34489,8,100000,100000,0,0
34490,2,192000,142000,50000,0
34491,2,78000,78000,0,0
34492,1,218000,156000,6000,56000
34493,2,134000,125000,9000,0
34494,2,140000,120000,0,20000
34495,0,76000,74000,0,2000
34496,1,83000,80000,0,3000
34497,2,52000,32000,0,20000
34498,0,135000,130000,0,1000
34499,0,180000,130000,31000,20000
34500,5,155000,135000,10000,10000
34501,0,161000,111000,30000,20000
34502,1,170000,155000,0,17000
34503,2,535000,235000,300000,0
34504,4,160000,134000,11000,15000
34505,0,306000,176000,130000,0
34506,1,130000,80000,35000,15000
34507,1,435000,360000,75000,0
34508,0,12000,11000,0,1000
34509,1,110000,110000,0,4000
34510,2,173000,127000,8000,38000
34511,5,440000,200000,190000,50000
34512,1,185000,122000,38000,25000
34513,2,131000,72000,23000,36000
34514,0,180000,130000,25000,25000
34515,2,98000,77000,20000,0
34516,1,185000,170000,0,15000
34517,5,257000,172000,29000,56000
34518,7,238000,143000,60000,36000
34519,2,120000,120000,1000,1000
34520,0,330000,204000,75000,51000
34521,0,124000,102000,13000,8000
34522,0,143000,122000,13000,12000
34523,0,153000,113000,23000,17000
34524,4,450000,200000,250000,0
34525,1,191000,151000,20000,20000
34526,2,103000,93000,0,10000
34527,2,242000,173000,69000,0
34528,3,445000,175000,200000,70000
34529,1,121000,105000,9000,7000
34530,6,250000,170000,50000,30000
34531,6,96000,96000,0,0
34532,0,121000,75000,5000,41000
34533,4,250000,168000,68000,14000
34534,3,185000,142000,22000,21000
34535,0,248000,220000,17000,11000
34536,12,248000,168000,70000,10000
34537,0,244000,152000,55000,38000
34538,2,125000,115000,0,10000
34539,3,28000,24000,0,4000
34540,1,163000,142000,0,21000
34541,0,231000,150000,44000,37000
34542,3,135000,125000,0,10000
34543,0,262000,168000,64000,30000
34544,4,260000,190000,32000,38000
34545,0,290000,190000,100000,0
34546,1,130000,130000,0,0
34547,2,83000,83000,0,5000
34548,1,150000,150000,0,0
34549,0,77000,72000,0,5000
34550,0,278000,161000,94000,23000
34551,1,132000,115000,0,17000
34552,0,168000,108000,40000,20000
34553,1,135000,119000,4000,12000
34554,2,91000,69000,11000,11000
34555,2,240000,179000,34000,27000
34556,2,160000,135000,15000,10000
34557,5,350000,180000,120000,50000
34558,1,245000,175000,20000,50000
34559,0,337000,175000,127000,35000
34560,5,220000,180000,20000,20000
34561,3,94000,56000,30000,7000
34562,3,44000,35000,5000,4000
34563,1,37000,31000,2000,4000
34564,5,350000,200000,100000,50000
34565,0,139000,120000,9000,10000
34566,1,36000,36000,0,0
34567,0,185000,160000,0,25000
34568,1,161000,135000,10000,16000
34569,3,125000,116000,2000,7000
34570,0,122000,105000,7000,10000
34571,0,171000,135000,23000,14000
34572,0,96000,93000,0,4000
34573,3,319000,175000,115000,29000
34574,3,211000,145000,45000,21000
34575,0,197000,135000,42000,20000
34576,5,250000,150000,80000,20000
34577,3,260000,153000,80000,27000
34578,2,260000,170000,55000,35000
34579,0,365000,155000,95000,115000
34580,2,100000,87000,0,13000
34581,5,155000,115000,15000,25000
34582,4,171000,131000,32000,8000
34583,3,153000,113000,23000,17000
34584,0,120000,100000,5000,15000
34585,5,220000,150000,55000,15000
34586,0,155000,155000,0,0
34587,2,127000,120000,0,7000
34588,7,450000,200000,215000,35000
34589,7,190000,150000,15000,25000
34590,1,201000,103000,85000,15000
34591,8,230000,120000,110000,0
34592,1,257000,170000,53000,34000
34593,10,200000,100000,5000,100000
34594,8,101000,101000,0,0
34595,0,76000,70000,0,6000
34596,1,200000,140000,40000,20000
34597,0,105000,88000,0,17000
34598,5,220000,175000,0,45000
34599,2,98000,95000,0,3000
34600,0,187000,129000,39000,19000
34601,0,171000,140000,17000,14000
34602,1,162000,119000,33000,10000
34603,0,168000,120000,30000,18000
34604,2,202000,170000,20000,12000
34605,0,126000,108000,18000,0
34606,1,129000,117000,13000,0
34607,1,129000,117000,13000,0
34608,8,225000,205000,4000,20000
34609,10,180000,100000,0,80000
34610,1,50000,47000,4000,0
34611,0,192000,135000,20000,37000
34612,2,205000,165000,0,40000
34613,3,450000,180000,230000,40000
34614,2,200000,125000,60000,15000
34615,0,385000,195000,160000,29000
34616,3,200000,150000,40000,10000
34617,1,19000,19000,0,0
34618,4,91000,83000,0,8000
34619,1,159000,152000,7000,0
34620,2,36000,26000,4000,5000
34621,1,190000,175000,15000,0
34622,1,158000,150000,8000,0
34623,10,127000,122000,0,5000
34624,0,84000,55000,20000,9000
34625,1,110000,95000,5000,10000
34626,5,161000,120000,26000,15000
34627,2,400000,320000,20000,60000
34628,9,106000,85000,0,21000
34629,10,42000,34000,0,8000
34630,1,64000,61000,0,2000
34631,2,112000,100000,2000,10000
34632,2,109000,85000,18000,7000
34633,1,128000,105000,13000,8000
34634,0,134000,97000,27000,10000
34635,1,138000,91000,36000,11000
34636,6,209000,173000,0,36000
34637,2,195000,195000,0,5000
34638,1,150000,140000,0,10000
34639,2,188000,139000,25000,24000
34640,2,212000,187000,25000,0
34641,1,315000,205000,80000,30000
34642,2,100000,100000,0,0
34643,3,79000,43000,31000,5000
34644,4,200000,158000,30000,12000
34645,0,65000,65000,0,0
34646,5,193000,148000,20000,25000
34647,5,374000,162000,200000,12000
34648,0,135000,120000,15000,0
34649,0,158000,111000,30000,18000
34650,1,19000,16000,0,3000
34651,2,150000,125000,15000,10000
34652,2,150000,130000,10000,10000
34653,1,260000,160000,100000,0
34654,6,135000,125000,0,10000
34655,0,270000,195000,0,75000
34656,0,182000,140000,0,42000
34657,3,200000,155000,13000,31000
34658,0,300000,250000,0,50000
34659,1,295000,180000,50000,60000
34660,0,88000,80000,0,8000
34661,6,70000,70000,5000,0
34662,2,170000,130000,27000,12000
34663,8,271000,164000,62000,40000
34664,1,254000,185000,43000,27000
34665,1,301000,160000,125000,16000
34666,0,166000,135000,14000,17000
34667,6,257000,160000,97000,0
34668,4,120000,110000,0,10000
34669,3,152000,130000,0,22000
34670,0,186000,120000,36000,30000
34671,5,425000,255000,90000,80000
34672,0,107000,107000,0,0
34673,3,271000,136000,80000,55000
34674,5,300000,190000,80000,30000
34675,3,96000,86000,0,10000
34676,4,142000,139000,3000,0
34677,4,262000,171000,50000,42000
34678,3,210000,135000,75000,0
34679,1,520000,270000,250000,0
34680,5,24000,24000,0,0
34681,7,290000,193000,46000,46000
34682,2,216000,136000,80000,0
34683,0,362000,190000,144000,29000
34684,2,92000,85000,0,7000
34685,2,196000,173000,0,23000
34686,3,480000,210000,220000,50000
34687,3,329000,195000,100000,34000
34688,2,135000,135000,0,0
34689,2,115000,110000,0,5000
34690,0,143000,106000,21000,16000
34691,6,491000,245000,185000,60000
34692,10,195000,165000,0,30000
34693,0,190000,145000,3000,42000
34694,6,235000,215000,10000,10000
34695,0,197000,170000,10000,17000
34696,6,250000,235000,10000,5000
34697,1,192000,90000,85000,13000
34698,3,108000,65000,34000,10000
34699,8,280000,200000,50000,30000
34700,2,200000,125000,50000,25000
34701,7,240000,150000,0,90000
34702,0,210000,120000,60000,30000
34703,5,30000,20000,0,10000
34704,2,13000,12000,0,1000
34705,3,40000,40000,0,0
34706,2,150000,110000,30000,10000
34707,1,28000,18000,8000,2000
34708,2,208000,138000,50000,20000
34709,1,164000,130000,20000,15000
34710,2,191000,146000,25000,20000
34711,3,55000,48000,6000,1000
34712,0,129000,101000,15000,10000
34713,1,120000,105000,0,15000
34714,1,120000,120000,0,0
34715,3,140000,135000,0,5000
34716,1,120000,78000,20000,22000
34717,0,162000,111000,40000,11000
34718,3,217000,162000,35000,20000
34719,5,272000,155000,67000,49000
34720,1,193000,138000,35000,20000
34721,10,145000,135000,0,10000
34722,0,42000,42000,0,0
34723,1,41000,26000,9000,5000
34724,15,413000,223000,150000,40000
34725,5,173000,153000,0,20000
34726,4,220000,152000,52000,16000
34727,3,181000,145000,0,36000
34728,0,271000,170000,75000,26000
34729,5,125000,108000,0,17000
34730,2,170000,146000,25000,0
34731,0,262000,160000,78000,24000
34732,1,166000,135000,18000,14000
34733,3,125000,119000,0,6000
34734,3,618000,239000,318000,60000
34735,1,400000,400000,0,0
34736,0,132000,102000,19000,11000
34737,0,168000,125000,25000,18000
34738,0,100000,90000,0,10000
34739,7,180000,139000,21000,20000
34740,8,200000,160000,0,40000
34741,3,260000,170000,60000,33000
34742,4,173000,126000,35000,13000
34743,2,145000,145000,0,0
34744,0,775000,160000,60000,555000
34745,1,775000,160000,60000,555000
34746,1,205000,180000,5000,20000
34747,0,51000,44000,0,7000
34748,4,360000,170000,172000,23000
34749,4,275000,160000,115000,0
34750,1,295000,165000,115000,20000
34751,1,262000,170000,70000,22000
34752,1,68000,65000,0,3000
34753,3,180000,130000,35000,16000
34754,7,140000,110000,0,30000
34755,0,80000,80000,0,0
34756,2,410000,150000,250000,10000
34757,9,220000,145000,55000,20000
34758,1,142000,113000,25000,5000
34759,3,53000,53000,0,0
34760,0,145000,110000,20000,15000
34761,1,124000,115000,0,8000
34762,0,179000,140000,20000,19000
34763,0,435000,194000,203000,39000
34764,2,400000,186000,185000,28000
34765,4,173000,126000,36000,10000
34766,0,325000,190000,120000,15000
34767,7,294000,197000,48000,49000
34768,4,170000,155000,0,15000
34769,12,66000,50000,14000,2000
